gid0,species_pct,species_included,cumarea,totparea,cmbparea,totarea,parea_pct,bname,cname,tcmbparea,cname0,unregion2,wbincomegroup
SWE,100,306,13709.6142938905,69558.047391687,83267.6616855775,450169.145966466,18.4969721784932,Sweden_SWE,Sweden,83267.6616855775,Sweden,Europe,High income
SWZ,0,0,0,3216.33602229491,3216.33602229491,17362.2422355597,18.5248885406489,Eswatini_SWZ,Eswatini,3216.33602229491,Eswatini,Africa,Lower middle income
SWZ,5,1,1.55357229660528,3216.33602229491,3217.88959459152,17362.2422355597,18.5338365340909,Eswatini_SWZ,Eswatini,3217.88959459152,Eswatini,Africa,Lower middle income
SWZ,10,1,3.10714459321057,3216.33602229491,3219.44316688812,17362.2422355597,18.5427845275327,Eswatini_SWZ,Eswatini,3219.44316688812,Eswatini,Africa,Lower middle income
SWZ,15,2,4.66071688981585,3216.33602229491,3220.99673918473,17362.2422355597,18.5517325209747,Eswatini_SWZ,Eswatini,3220.99673918473,Eswatini,Africa,Lower middle income
SWZ,20,2,6.21428918642114,3216.33602229491,3222.55031148133,17362.2422355597,18.5606805144166,Eswatini_SWZ,Eswatini,3222.55031148133,Eswatini,Africa,Lower middle income
SWZ,25,3,7.76786148302642,3216.33602229491,3224.10388377794,17362.2422355597,18.5696285078585,Eswatini_SWZ,Eswatini,3224.10388377794,Eswatini,Africa,Lower middle income
SWZ,30,3,9.32143377963171,3216.33602229491,3225.65745607454,17362.2422355597,18.5785765013004,Eswatini_SWZ,Eswatini,3225.65745607454,Eswatini,Africa,Lower middle income
SWZ,35,4,10.875006076237,3216.33602229491,3227.21102837115,17362.2422355597,18.5875244947423,Eswatini_SWZ,Eswatini,3227.21102837115,Eswatini,Africa,Lower middle income
SWZ,40,4,12.4285783728423,3216.33602229491,3228.76460066775,17362.2422355597,18.5964724881842,Eswatini_SWZ,Eswatini,3228.76460066775,Eswatini,Africa,Lower middle income
SWZ,45,5,13.9821506694476,3216.33602229491,3230.31817296436,17362.2422355597,18.6054204816261,Eswatini_SWZ,Eswatini,3230.31817296436,Eswatini,Africa,Lower middle income
SWZ,50,5,15.5357229660528,3216.33602229491,3231.87174526096,17362.2422355597,18.614368475068,Eswatini_SWZ,Eswatini,3231.87174526096,Eswatini,Africa,Lower middle income
SWZ,55,5,17.0892952626581,3216.33602229491,3233.42531755757,17362.2422355597,18.6233164685099,Eswatini_SWZ,Eswatini,3233.42531755757,Eswatini,Africa,Lower middle income
SWZ,60,6,18.6428675592634,3216.33602229491,3234.97888985417,17362.2422355597,18.6322644619518,Eswatini_SWZ,Eswatini,3234.97888985417,Eswatini,Africa,Lower middle income
SWZ,65,6,20.1964398558687,3216.33602229491,3236.53246215078,17362.2422355597,18.6412124553937,Eswatini_SWZ,Eswatini,3236.53246215078,Eswatini,Africa,Lower middle income
SWZ,70,7,21.750012152474,3216.33602229491,3238.08603444738,17362.2422355597,18.6501604488356,Eswatini_SWZ,Eswatini,3238.08603444738,Eswatini,Africa,Lower middle income
SWZ,75,7,23.3035844490793,3216.33602229491,3239.63960674399,17362.2422355597,18.6591084422775,Eswatini_SWZ,Eswatini,3239.63960674399,Eswatini,Africa,Lower middle income
SWZ,80,8,24.8571567456846,3216.33602229491,3241.1931790406,17362.2422355597,18.6680564357194,Eswatini_SWZ,Eswatini,3241.1931790406,Eswatini,Africa,Lower middle income
SWZ,85,8,26.4107290422898,3216.33602229491,3242.7467513372,17362.2422355597,18.6770044291613,Eswatini_SWZ,Eswatini,3242.7467513372,Eswatini,Africa,Lower middle income
SWZ,90,9,30.3738408838104,3216.33602229491,3246.70986317872,17362.2422355597,18.699830466189,Eswatini_SWZ,Eswatini,3246.70986317872,Eswatini,Africa,Lower middle income
SWZ,95,9,42.7703411325345,3216.33602229491,3259.10636342744,17362.2422355597,18.7712296557667,Eswatini_SWZ,Eswatini,3259.10636342744,Eswatini,Africa,Lower middle income
SWZ,100,9,55.1668413812586,3216.33602229491,3271.50286367617,17362.2422355597,18.8426288453446,Eswatini_SWZ,Eswatini,3271.50286367617,Eswatini,Africa,Lower middle income
SYR,0,0,0,0.47403907603473,0.47403907603473,186542.913533605,0.000254117975888338,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,0.47403907603473,Syrian Arab Republic,Asia,Low income
SYR,5,1,1.29333648236242,0.47403907603473,1.76737555839715,186542.913533605,0.000947436450368705,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,1.76737555839715,Syrian Arab Republic,Asia,Low income
SYR,10,1,2.58667296472484,0.47403907603473,3.06071204075957,186542.913533605,0.00164075492484907,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,3.06071204075957,Syrian Arab Republic,Asia,Low income
SYR,15,1,3.88000944708727,0.47403907603473,4.354048523122,186542.913533605,0.00233407339932944,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,4.354048523122,Syrian Arab Republic,Asia,Low income
SYR,20,1,5.17334592944969,0.47403907603473,5.64738500548442,186542.913533605,0.00302739187380981,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,5.64738500548442,Syrian Arab Republic,Asia,Low income
SYR,25,1,6.46668241181211,0.47403907603473,6.94072148784684,186542.913533605,0.00372071034829018,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,6.94072148784684,Syrian Arab Republic,Asia,Low income
SYR,30,1,7.76001889417453,0.47403907603473,8.23405797020926,186542.913533605,0.00441402882277055,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,8.23405797020926,Syrian Arab Republic,Asia,Low income
SYR,35,1,9.05335537653695,0.47403907603473,9.52739445257168,186542.913533605,0.00510734729725091,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,9.52739445257168,Syrian Arab Republic,Asia,Low income
SYR,40,1,10.3466918588994,0.47403907603473,10.8207309349341,186542.913533605,0.00580066577173128,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,10.8207309349341,Syrian Arab Republic,Asia,Low income
SYR,45,1,11.6400283412618,0.47403907603473,12.1140674172965,186542.913533605,0.00649398424621164,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,12.1140674172965,Syrian Arab Republic,Asia,Low income
SYR,50,1,12.9333648236242,0.47403907603473,13.407403899659,186542.913533605,0.00718730272069205,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,13.407403899659,Syrian Arab Republic,Asia,Low income
SYR,55,1,14.2267013059866,0.47403907603473,14.7007403820214,186542.913533605,0.0078806211951724,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,14.7007403820214,Syrian Arab Republic,Asia,Low income
SYR,60,1,15.5200377883491,0.47403907603473,15.9940768643838,186542.913533605,0.00857393966965276,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,15.9940768643838,Syrian Arab Republic,Asia,Low income
SYR,65,1,16.8133742707115,0.47403907603473,17.2874133467462,186542.913533605,0.00926725814413311,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,17.2874133467462,Syrian Arab Republic,Asia,Low income
SYR,70,1,18.1067107530739,0.47403907603473,18.5807498291086,186542.913533605,0.00996057661861347,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,18.5807498291086,Syrian Arab Republic,Asia,Low income
SYR,75,1,19.4000472354363,0.47403907603473,19.8740863114711,186542.913533605,0.0106538950930939,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,19.8740863114711,Syrian Arab Republic,Asia,Low income
SYR,80,1,20.6933837177988,0.47403907603473,21.1674227938335,186542.913533605,0.0113472135675742,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,21.1674227938335,Syrian Arab Republic,Asia,Low income
SYR,85,1,21.9867202001612,0.47403907603473,22.4607592761959,186542.913533605,0.0120405320420546,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,22.4607592761959,Syrian Arab Republic,Asia,Low income
SYR,90,1,23.2800566825236,0.47403907603473,23.7540957585583,186542.913533605,0.0127338505165349,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,23.7540957585583,Syrian Arab Republic,Asia,Low income
SYR,95,1,24.573393164886,0.47403907603473,25.0474322409208,186542.913533605,0.0134271689910154,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,25.0474322409208,Syrian Arab Republic,Asia,Low income
SYR,100,1,25.8667296472484,0.47403907603473,26.3407687232832,186542.913533605,0.0141204874654957,Syrian_Arab_Republic_SYR,Syrian_Arab_Republic,26.3407687232832,Syrian Arab Republic,Asia,Low income
TCD,0,0,0,180121.217514971,180121.217514971,1269852.379658,14.1844217800719,Chad_TCD,Chad,180121.217514971,Chad,Africa,Low income
TCD,5,1,53.7224435874955,180121.217514971,180174.939958559,1269852.379658,14.188652385491,Chad_TCD,Chad,180174.939958559,Chad,Africa,Low income
TCD,10,1,107.444887174991,180121.217514971,180228.662402146,1269852.379658,14.19288299091,Chad_TCD,Chad,180228.662402146,Chad,Africa,Low income
TCD,15,1,161.167330762486,180121.217514971,180282.384845734,1269852.379658,14.1971135963291,Chad_TCD,Chad,180282.384845734,Chad,Africa,Low income
TCD,20,1,214.889774349982,180121.217514971,180336.107289321,1269852.379658,14.201344201748,Chad_TCD,Chad,180336.107289321,Chad,Africa,Low income
TCD,25,1,268.612217937477,180121.217514971,180389.829732909,1269852.379658,14.2055748071671,Chad_TCD,Chad,180389.829732909,Chad,Africa,Low income
TCD,30,1,322.334661524973,180121.217514971,180443.552176496,1269852.379658,14.2098054125861,Chad_TCD,Chad,180443.552176496,Chad,Africa,Low income
TCD,35,1,376.057105112468,180121.217514971,180497.274620084,1269852.379658,14.2140360180052,Chad_TCD,Chad,180497.274620084,Chad,Africa,Low income
TCD,40,1,429.779548699964,180121.217514971,180550.997063671,1269852.379658,14.2182666234242,Chad_TCD,Chad,180550.997063671,Chad,Africa,Low income
TCD,45,1,483.501992287459,180121.217514971,180604.719507259,1269852.379658,14.2224972288432,Chad_TCD,Chad,180604.719507259,Chad,Africa,Low income
TCD,50,1,537.224435874955,180121.217514971,180658.441950846,1269852.379658,14.2267278342622,Chad_TCD,Chad,180658.441950846,Chad,Africa,Low income
TCD,55,1,590.94687946245,180121.217514971,180712.164394433,1269852.379658,14.2309584396812,Chad_TCD,Chad,180712.164394433,Chad,Africa,Low income
TCD,60,1,644.669323049946,180121.217514971,180765.886838021,1269852.379658,14.2351890451003,Chad_TCD,Chad,180765.886838021,Chad,Africa,Low income
TCD,65,1,698.391766637441,180121.217514971,180819.609281608,1269852.379658,14.2394196505193,Chad_TCD,Chad,180819.609281608,Chad,Africa,Low income
TCD,70,1,752.114210224937,180121.217514971,180873.331725196,1269852.379658,14.2436502559384,Chad_TCD,Chad,180873.331725196,Chad,Africa,Low income
TCD,75,1,805.836653812432,180121.217514971,180927.054168783,1269852.379658,14.2478808613573,Chad_TCD,Chad,180927.054168783,Chad,Africa,Low income
TCD,80,1,859.559097399928,180121.217514971,180980.776612371,1269852.379658,14.2521114667764,Chad_TCD,Chad,180980.776612371,Chad,Africa,Low income
TCD,85,1,913.281540987423,180121.217514971,181034.499055958,1269852.379658,14.2563420721954,Chad_TCD,Chad,181034.499055958,Chad,Africa,Low income
TCD,90,1,967.003984574919,180121.217514971,181088.221499546,1269852.379658,14.2605726776145,Chad_TCD,Chad,181088.221499546,Chad,Africa,Low income
TCD,95,1,1020.72642816241,180121.217514971,181141.943943133,1269852.379658,14.2648032830335,Chad_TCD,Chad,181141.943943133,Chad,Africa,Low income
TCD,100,1,1074.44887174991,180121.217514971,181195.666386721,1269852.379658,14.2690338884525,Chad_TCD,Chad,181195.666386721,Chad,Africa,Low income
TGO,0,0,0,7125.82475519979,7125.82475519979,56668.9524834583,12.5744776335504,Togo_TGO,Togo,7125.82475519979,Togo,Africa,Low income
TGO,5,1,4.57575546539974,7125.82475519979,7130.40051066519,56668.9524834583,12.5825521704262,Togo_TGO,Togo,7130.40051066519,Togo,Africa,Low income
TGO,10,1,9.15151093079949,7125.82475519979,7134.97626613059,56668.9524834583,12.590626707302,Togo_TGO,Togo,7134.97626613059,Togo,Africa,Low income
TGO,15,1,13.7272663961992,7125.82475519979,7139.55202159599,56668.9524834583,12.5987012441778,Togo_TGO,Togo,7139.55202159599,Togo,Africa,Low income
TGO,20,1,18.303021861599,7125.82475519979,7144.12777706139,56668.9524834583,12.6067757810536,Togo_TGO,Togo,7144.12777706139,Togo,Africa,Low income
TGO,25,1,22.8787773269987,7125.82475519979,7148.70353252679,56668.9524834583,12.6148503179294,Togo_TGO,Togo,7148.70353252679,Togo,Africa,Low income
TGO,30,1,27.4545327923985,7125.82475519979,7153.27928799219,56668.9524834583,12.6229248548052,Togo_TGO,Togo,7153.27928799219,Togo,Africa,Low income
TGO,35,2,32.9805034297171,7125.82475519979,7158.80525862951,56668.9524834583,12.6326761743464,Togo_TGO,Togo,7158.80525862951,Togo,Africa,Low income
TGO,40,2,40.4069044108734,7125.82475519979,7166.23165961066,56668.9524834583,12.6457810592184,Togo_TGO,Togo,7166.23165961066,Togo,Africa,Low income
TGO,45,2,47.8333053920298,7125.82475519979,7173.65806059182,56668.9524834583,12.6588859440905,Togo_TGO,Togo,7173.65806059182,Togo,Africa,Low income
TGO,50,2,55.2597063731862,7125.82475519979,7181.08446157298,56668.9524834583,12.6719908289626,Togo_TGO,Togo,7181.08446157298,Togo,Africa,Low income
TGO,55,2,62.6861073543425,7125.82475519979,7188.51086255413,56668.9524834583,12.6850957138346,Togo_TGO,Togo,7188.51086255413,Togo,Africa,Low income
TGO,60,2,70.1125083354989,7125.82475519979,7195.93726353529,56668.9524834583,12.6982005987067,Togo_TGO,Togo,7195.93726353529,Togo,Africa,Low income
TGO,65,2,77.5389093166552,7125.82475519979,7203.36366451645,56668.9524834583,12.7113054835787,Togo_TGO,Togo,7203.36366451645,Togo,Africa,Low income
TGO,70,3,86.0628505178153,7125.82475519979,7211.88760571761,56668.9524834583,12.7263471260083,Togo_TGO,Togo,7211.88760571761,Togo,Africa,Low income
TGO,75,3,95.1355618289771,7125.82475519979,7220.96031702877,56668.9524834583,12.7423571472167,Togo_TGO,Togo,7220.96031702877,Togo,Africa,Low income
TGO,80,3,104.208273140139,7125.82475519979,7230.03302833993,56668.9524834583,12.758367168425,Togo_TGO,Togo,7230.03302833993,Togo,Africa,Low income
TGO,85,3,113.280984451301,7125.82475519979,7239.10573965109,56668.9524834583,12.7743771896334,Togo_TGO,Togo,7239.10573965109,Togo,Africa,Low income
TGO,90,3,122.353695762463,7125.82475519979,7248.17845096225,56668.9524834583,12.7903872108418,Togo_TGO,Togo,7248.17845096225,Togo,Africa,Low income
TGO,95,3,131.426407073625,7125.82475519979,7257.25116227341,56668.9524834583,12.8063972320501,Togo_TGO,Togo,7257.25116227341,Togo,Africa,Low income
TGO,100,3,140.499118384786,7125.82475519979,7266.32387358458,56668.9524834583,12.8224072532585,Togo_TGO,Togo,7266.32387358458,Togo,Africa,Low income
THA,0,0,0,106065.093570265,106065.093570265,512376.180342085,20.700629271925,Thailand_THA,Thailand,106065.093570265,Thailand,Asia,Upper middle income
THA,5,6,1363.22368403787,106065.093570265,107428.317254303,512376.180342085,20.966688416815,Thailand_THA,Thailand,107428.317254303,Thailand,Asia,Upper middle income
THA,10,11,1542.14292622105,106065.093570265,107607.236496486,512376.180342085,21.0016079249903,Thailand_THA,Thailand,107607.236496486,Thailand,Asia,Upper middle income
THA,15,16,1724.78094977834,106065.093570265,107789.874520043,512376.180342085,21.0372532243942,Thailand_THA,Thailand,107789.874520043,Thailand,Asia,Upper middle income
THA,20,21,2706.96812187474,106065.093570265,108772.06169214,512376.180342085,21.2289458146784,Thailand_THA,Thailand,108772.06169214,Thailand,Asia,Upper middle income
THA,25,26,3078.64797352945,106065.093570265,109143.741543794,512376.180342085,21.30148623828,Thailand_THA,Thailand,109143.741543794,Thailand,Asia,Upper middle income
THA,30,31,3558.24222075518,106065.093570265,109623.33579102,512376.180342085,21.3950882177682,Thailand_THA,Thailand,109623.33579102,Thailand,Asia,Upper middle income
THA,35,36,4407.28255882936,106065.093570265,110472.376129094,512376.180342085,21.560794659763,Thailand_THA,Thailand,110472.376129094,Thailand,Asia,Upper middle income
THA,40,41,5380.31635909229,106065.093570265,111445.409929357,512376.180342085,21.7507007946683,Thailand_THA,Thailand,111445.409929357,Thailand,Asia,Upper middle income
THA,45,46,5784.38775066292,106065.093570265,111849.481320928,512376.180342085,21.8295630460909,Thailand_THA,Thailand,111849.481320928,Thailand,Asia,Upper middle income
THA,50,51,5933.3650778706,106065.093570265,111998.458648136,512376.180342085,21.8586388175502,Thailand_THA,Thailand,111998.458648136,Thailand,Asia,Upper middle income
THA,55,57,6866.3271220624,106065.093570265,112931.420692327,512376.180342085,22.0407241837294,Thailand_THA,Thailand,112931.420692327,Thailand,Asia,Upper middle income
THA,60,62,7526.11724755356,106065.093570265,113591.210817819,512376.180342085,22.1694948313133,Thailand_THA,Thailand,113591.210817819,Thailand,Asia,Upper middle income
THA,65,67,8045.98756303274,106065.093570265,114111.081133298,512376.180342085,22.2709574549528,Thailand_THA,Thailand,114111.081133298,Thailand,Asia,Upper middle income
THA,70,72,8377.44152309366,106065.093570265,114442.535093359,512376.180342085,22.3356470273369,Thailand_THA,Thailand,114442.535093359,Thailand,Asia,Upper middle income
THA,75,77,8682.57048009482,106065.093570265,114747.66405036,512376.180342085,22.3951987724623,Thailand_THA,Thailand,114747.66405036,Thailand,Asia,Upper middle income
THA,80,82,9028.04458447399,106065.093570265,115093.138154739,512376.180342085,22.4626246438501,Thailand_THA,Thailand,115093.138154739,Thailand,Asia,Upper middle income
THA,85,87,9377.57591838171,106065.093570265,115442.669488647,512376.180342085,22.5308423610895,Thailand_THA,Thailand,115442.669488647,Thailand,Asia,Upper middle income
THA,90,92,9588.83756969198,106065.093570265,115653.931139957,512376.180342085,22.5720741082736,Thailand_THA,Thailand,115653.931139957,Thailand,Asia,Upper middle income
THA,95,97,9935.34970435984,106065.093570265,116000.443274625,512376.180342085,22.6397025711027,Thailand_THA,Thailand,116000.443274625,Thailand,Asia,Upper middle income
THA,100,102,10235.7898615369,106065.093570265,116300.883431802,512376.180342085,22.698339207368,Thailand_THA,Thailand,116300.883431802,Thailand,Asia,Upper middle income
TJK,0,0,0,30860.949031782,30860.949031782,141197.863669196,21.8565268834975,Tajikistan_TJK,Tajikistan,30860.949031782,Tajikistan,Asia,Lower middle income
TJK,5,3,260.377183945703,30860.949031782,31121.3262157277,141197.863669196,22.0409327783032,Tajikistan_TJK,Tajikistan,31121.3262157277,Tajikistan,Asia,Lower middle income
TJK,10,6,368.335986370049,30860.949031782,31229.2850181521,141197.863669196,22.1173920104891,Tajikistan_TJK,Tajikistan,31229.2850181521,Tajikistan,Asia,Lower middle income
TJK,15,9,492.558494520518,30860.949031782,31353.5075263025,141197.863669196,22.2053696221345,Tajikistan_TJK,Tajikistan,31353.5075263025,Tajikistan,Asia,Lower middle income
TJK,20,12,622.977616849432,30860.949031782,31483.9266486314,141197.863669196,22.2977358371322,Tajikistan_TJK,Tajikistan,31483.9266486314,Tajikistan,Asia,Lower middle income
TJK,25,15,756.857749627276,30860.949031782,31617.8067814093,141197.863669196,22.3925532297604,Tajikistan_TJK,Tajikistan,31617.8067814093,Tajikistan,Asia,Lower middle income
TJK,30,18,859.986004066153,30860.949031782,31720.9350358482,141197.863669196,22.465591342207,Tajikistan_TJK,Tajikistan,31720.9350358482,Tajikistan,Asia,Lower middle income
TJK,35,20,929.924260645272,30860.949031782,31790.8732924273,141197.863669196,22.5151234348051,Tajikistan_TJK,Tajikistan,31790.8732924273,Tajikistan,Asia,Lower middle income
TJK,40,23,984.544056673734,30860.949031782,31845.4930884557,141197.863669196,22.5538065951653,Tajikistan_TJK,Tajikistan,31845.4930884557,Tajikistan,Asia,Lower middle income
TJK,45,26,1116.87286966894,30860.949031782,31977.8219014509,141197.863669196,22.6475253027693,Tajikistan_TJK,Tajikistan,31977.8219014509,Tajikistan,Asia,Lower middle income
TJK,50,29,1294.67355363366,30860.949031782,32155.6225854157,141197.863669196,22.7734483722439,Tajikistan_TJK,Tajikistan,32155.6225854157,Tajikistan,Asia,Lower middle income
TJK,55,32,1340.97773536551,30860.949031782,32201.9267671475,141197.863669196,22.806242198247,Tajikistan_TJK,Tajikistan,32201.9267671475,Tajikistan,Asia,Lower middle income
TJK,60,35,1557.52263517472,30860.949031782,32418.4716669567,141197.863669196,22.9596049292275,Tajikistan_TJK,Tajikistan,32418.4716669567,Tajikistan,Asia,Lower middle income
TJK,65,38,1893.95196113536,30860.949031782,32754.9009929174,141197.863669196,23.1978729293362,Tajikistan_TJK,Tajikistan,32754.9009929174,Tajikistan,Asia,Lower middle income
TJK,70,40,2032.48268813723,30860.949031782,32893.4317199192,141197.863669196,23.2959839937687,Tajikistan_TJK,Tajikistan,32893.4317199192,Tajikistan,Asia,Lower middle income
TJK,75,43,2099.66576348365,30860.949031782,32960.6147952657,141197.863669196,23.3435647953479,Tajikistan_TJK,Tajikistan,32960.6147952657,Tajikistan,Asia,Lower middle income
TJK,80,46,2733.49968362906,30860.949031782,33594.4487154111,141197.863669196,23.7924624653794,Tajikistan_TJK,Tajikistan,33594.4487154111,Tajikistan,Asia,Lower middle income
TJK,85,49,2836.18481391459,30860.949031782,33697.1338456966,141197.863669196,23.8651867457737,Tajikistan_TJK,Tajikistan,33697.1338456966,Tajikistan,Asia,Lower middle income
TJK,90,52,2918.2406153118,30860.949031782,33779.1896470938,141197.863669196,23.923300798823,Tajikistan_TJK,Tajikistan,33779.1896470938,Tajikistan,Asia,Lower middle income
TJK,95,55,3082.2274450554,30860.949031782,33943.1764768374,141197.863669196,24.0394405374014,Tajikistan_TJK,Tajikistan,33943.1764768374,Tajikistan,Asia,Lower middle income
TJK,100,57,3343.52165553952,30860.949031782,34204.4706873215,141197.863669196,24.224495894256,Tajikistan_TJK,Tajikistan,34204.4706873215,Tajikistan,Asia,Lower middle income
TKM,0,0,738.918939013345,28398.832994228,29137.7519332413,469341.430554841,6.20822071871975,Turkmenistan_TKM,Turkmenistan,29137.7519332413,Turkmenistan,Asia,Upper middle income
TKM,5,1,1063.81036323621,28398.832994228,29462.6433574642,469341.430554841,6.27744354949325,Turkmenistan_TKM,Turkmenistan,29462.6433574642,Turkmenistan,Asia,Upper middle income
TKM,10,1,1388.70178745907,28398.832994228,29787.5347816871,469341.430554841,6.34666638026675,Turkmenistan_TKM,Turkmenistan,29787.5347816871,Turkmenistan,Asia,Upper middle income
TKM,15,2,1677.94766432579,28398.832994228,30076.7806585538,469341.430554841,6.40829441010523,Turkmenistan_TKM,Turkmenistan,30076.7806585538,Turkmenistan,Asia,Upper middle income
TKM,20,2,1753.32025705566,28398.832994228,30152.1532512837,469341.430554841,6.4243536343337,Turkmenistan_TKM,Turkmenistan,30152.1532512837,Turkmenistan,Asia,Upper middle income
TKM,25,2,1828.69284978554,28398.832994228,30227.5258440135,469341.430554841,6.44041285856215,Turkmenistan_TKM,Turkmenistan,30227.5258440135,Turkmenistan,Asia,Upper middle income
TKM,30,3,1893.46298155689,28398.832994228,30292.2959757849,469341.430554841,6.45421307468516,Turkmenistan_TKM,Turkmenistan,30292.2959757849,Turkmenistan,Asia,Upper middle income
TKM,35,3,1931.72696093192,28398.832994228,30330.5599551599,469341.430554841,6.46236577054449,Turkmenistan_TKM,Turkmenistan,30330.5599551599,Turkmenistan,Asia,Upper middle income
TKM,40,3,1969.99094030695,28398.832994228,30368.823934535,469341.430554841,6.47051846640385,Turkmenistan_TKM,Turkmenistan,30368.823934535,Turkmenistan,Asia,Upper middle income
TKM,45,4,2008.25491968198,28398.832994228,30407.08791391,469341.430554841,6.47867116226319,Turkmenistan_TKM,Turkmenistan,30407.08791391,Turkmenistan,Asia,Upper middle income
TKM,50,4,2046.51889905701,28398.832994228,30445.351893285,469341.430554841,6.48682385812253,Turkmenistan_TKM,Turkmenistan,30445.351893285,Turkmenistan,Asia,Upper middle income
TKM,55,4,2084.78287843204,28398.832994228,30483.61587266,469341.430554841,6.49497655398187,Turkmenistan_TKM,Turkmenistan,30483.61587266,Turkmenistan,Asia,Upper middle income
TKM,60,5,2110.57789543348,28398.832994228,30509.4108896615,469341.430554841,6.500472556534,Turkmenistan_TKM,Turkmenistan,30509.4108896615,Turkmenistan,Asia,Upper middle income
TKM,65,5,2127.02119065473,28398.832994228,30525.8541848827,469341.430554841,6.50397603910568,Turkmenistan_TKM,Turkmenistan,30525.8541848827,Turkmenistan,Asia,Upper middle income
TKM,70,5,2143.46448587598,28398.832994228,30542.297480104,469341.430554841,6.50747952167739,Turkmenistan_TKM,Turkmenistan,30542.297480104,Turkmenistan,Asia,Upper middle income
TKM,75,6,2266.69701839738,28398.832994228,30665.5300126254,469341.430554841,6.53373600032998,Turkmenistan_TKM,Turkmenistan,30665.5300126254,Turkmenistan,Asia,Upper middle income
TKM,80,6,2432.64524583884,28398.832994228,30831.4782400668,469341.430554841,6.56909367741492,Turkmenistan_TKM,Turkmenistan,30831.4782400668,Turkmenistan,Asia,Upper middle income
TKM,85,6,2598.5934732803,28398.832994228,30997.4264675083,469341.430554841,6.60445135449988,Turkmenistan_TKM,Turkmenistan,30997.4264675083,Turkmenistan,Asia,Upper middle income
TKM,90,7,2687.89575612913,28398.832994228,31086.7287503571,469341.430554841,6.62347850127088,Turkmenistan_TKM,Turkmenistan,31086.7287503571,Turkmenistan,Asia,Upper middle income
TKM,95,7,2764.42371487919,28398.832994228,31163.2567091072,469341.430554841,6.63978389298958,Turkmenistan_TKM,Turkmenistan,31163.2567091072,Turkmenistan,Asia,Upper middle income
TKM,100,7,2840.95167362925,28398.832994228,31239.7846678573,469341.430554841,6.65608928470827,Turkmenistan_TKM,Turkmenistan,31239.7846678573,Turkmenistan,Asia,Upper middle income
TON,0,0,58.0995442236746,75.6594174366699,133.758961660345,704.750816968276,18.9796107276263,Tonga_TON,Tonga,133.758961660345,Tonga,Oceania,Upper middle income
TON,5,1,66.8118227721822,75.6594174366699,142.471240208852,704.750816968276,20.2158318626348,Tonga_TON,Tonga,142.471240208852,Tonga,Oceania,Upper middle income
TON,10,1,75.5241013206897,75.6594174366699,151.18351875736,704.750816968276,21.4520529976435,Tonga_TON,Tonga,151.18351875736,Tonga,Oceania,Upper middle income
TON,15,1,84.2363798691973,75.6594174366699,159.895797305867,704.750816968276,22.688274132652,Tonga_TON,Tonga,159.895797305867,Tonga,Oceania,Upper middle income
TON,20,1,92.9486584177049,75.6594174366699,168.608075854375,704.750816968276,23.9244952676607,Tonga_TON,Tonga,168.608075854375,Tonga,Oceania,Upper middle income
TON,25,1,101.660936966212,75.6594174366699,177.320354402882,704.750816968276,25.1607164026692,Tonga_TON,Tonga,177.320354402882,Tonga,Oceania,Upper middle income
TON,30,1,110.37321551472,75.6594174366699,186.03263295139,704.750816968276,26.3969375376778,Tonga_TON,Tonga,186.03263295139,Tonga,Oceania,Upper middle income
TON,35,1,119.085494063228,75.6594174366699,194.744911499897,704.750816968276,27.6331586726863,Tonga_TON,Tonga,194.744911499897,Tonga,Oceania,Upper middle income
TON,40,1,127.797772611735,75.6594174366699,203.457190048405,704.750816968276,28.869379807695,Tonga_TON,Tonga,203.457190048405,Tonga,Oceania,Upper middle income
TON,45,1,136.510051160243,75.6594174366699,212.169468596913,704.750816968276,30.1056009427037,Tonga_TON,Tonga,212.169468596913,Tonga,Oceania,Upper middle income
TON,50,1,145.22232970875,75.6594174366699,220.88174714542,704.750816968276,31.3418220777122,Tonga_TON,Tonga,220.88174714542,Tonga,Oceania,Upper middle income
TON,55,2,148.136291112178,75.6594174366699,223.795708548848,704.750816968276,31.7552960791987,Tonga_TON,Tonga,223.795708548848,Tonga,Oceania,Upper middle income
